電気化学,陽極酸化（アルマイト）の主な目的は？,耐食性の向上,強固な酸化被膜を形成します。,導電性の向上,磁性の付与,質量の増加
電気化学,迷走電流によって地中の金属が腐食する現象を何というか？,電食,鉄道のレール付近などで問題になります。,電解,電析,電着
電気化学,物質 1 [g] 当量（原子量/価数）を析出させるのに必要な電気量（約 96500 C）を何というか？,ファラデー定数,電気化学計算の基本となる定数です。,アボガドロ定数,プランク定数,光速
電気化学,標準電極電位の基準（0V）とされる電極は？,標準水素電極,これを基準に貴・卑を判断します。,標準金電極,銀・塩化銀電極,飽和甘汞電極
電気化学,燃料電池の発電効率が内燃機関（エンジン）より高い根本的な理由は？,熱機関の制限（カルノー効率）を受けないため,化学エネルギーを直接電気に変えるため、ロスが少ないです。,温度が高いから,水素が高価だから,サイズが小さいから
電気化学,燃料電池の発電過程で 水素と反応させる物質は？,酸素,空気中の酸素を利用します。,炭素,窒素,二酸化炭素
電気化学,燃料電池の「PEFC（固体高分子形）」の主な用途は？,家庭用コージェネ（エネファーム）や燃料電池車,動作温度が低く（約80℃）、起動が速いのが特徴です。,宇宙ロケット,大型火力発電所,潜水艦
電気化学,燃料電池において、水素と酸素が反応して発電する際に出る主な副産物は？,水,排出物が水のみであるため、クリーンなエネルギー源とされます。,二酸化炭素,一酸化炭素,硫酸
電気化学,二次電池の「過充電」を防ぐために、充電器に備えられている機能は？,満充電検知・自動停止機能,過充電は発熱や発火、寿命低下の最大の原因です。,冷却ファン,タイマー,ブザー
電気化学,二次電池の「サイクル寿命」とは何を表す指標か？,充放電を繰り返して、容量が一定以下になるまでの回数,使用環境や充放電の深さによって変動します。,1回の充電で動く時間,製造からの使用期限,最高速度
電気化学,電池を放置しておくと、使わなくても容量が少しずつ減っていく現象を何というか？,自己放電,電池の種類や周囲温度によって速度が異なります。,漏電,自然消滅,劣化
電気化学,電池の容量の単位として一般に使われるのは？,Ah,電流と時間の積です。,Wh,V,A/m^2
電気化学,電池の自己放電が速くなる条件は？,保存温度が高い,内部の化学反応が促進されるためです。,保存温度が低い,湿度が低い,遮光されている
電気化学,電池の「内部抵抗」が大きくなると、使用時にどのような影響が出るか？,端子電圧が低下し、電池が発熱する,大きな電流を取り出す際に損失が大きくなります。,電圧が上がる,電流が増える,寿命が延びる
電気化学,電池の「公称容量」の単位として一般的に使われるのは？,Ah（アンペア時）,電流と時間の積で、蓄えられる電気の量を示します。,W（ワット）,V（ボルト）,Ω（オーム）
電気化学,電気防食において、保護したい金属よりもイオン化傾向が大きい金属を接続する方法は？,流電陽極方式（犠牲陽極方式）,身代わりとなって腐食させることで、本体を守ります。,外部電源方式,塗装方式,メッキ方式
電気化学,電気分解の電解槽において、陽極と陰極を仕切るための膜を何というか？,隔膜（またはイオン交換膜）,生成した物質が混ざり合って再反応するのを防ぎます。,絶縁体,フィルター,吸着剤
電気化学,電気分解の効率 η [%] を求める式は？（W:実際の析出量、Wt:理論上の析出量）,η = W / Wt * 100,副反応などで理論通りにいかない分を考慮します。,η = Wt / W * 100,η = (W - Wt) / W * 100,η = 100 / W
電気化学,電気分解の「理論電圧（分解電圧）」とは何か？,反応を起こすために最低限必要な外部電圧,これ以下の電圧では電流がほとんど流れず、反応が進みません。,最大電圧,平均電圧,定格電圧
電気化学,電気分解において、電子が流れ込む側の電極（負極）で起こる反応は？,還元反応,電子を受け取って、イオンが原子に戻るなどの反応が起きます。,酸化反応,溶解反応,爆発反応
電気化学,電気分解において、実際に流れた電流のうち目的の反応に使われた割合を何というか？,電流効率,副反応（水の電気分解など）で消費される分を差し引いた効率です。,電圧効率,エネルギー効率,収率
電気化学,電気分解において 酸化反応が起こる電極は？,陽極,電子を放出する反応です。,陰極,双極,補助極
電気化学,電気二重層コンデンサの特徴として正しいものは？,充放電が非常に速く、寿命が長い,化学反応を伴わないため、蓄電池に比べて高速・高耐久です。,エネルギー密度が電池より高い,電圧が非常に高い,直流しか通さない
電気化学,電気二重層キャパシタが二次電池より優れている点は？,充放電サイクル寿命が長い,化学反応を伴わないため劣化しにくいです。,エネルギー密度が高い,公称電圧が高い,高温での安定性が高い
電気化学,電気化学システムで イオンは通すが電子は通さないものは？,電解質,内部短絡を防ぎつつ反応を進行させます。,銅線,グラファイト,絶縁紙
電気化学,電気めっきにおいて 被めっき物（品物）を接続する極は？,陰極,金属イオンが還元されて付着します。,陽極,中性極,接地極
電気化学,電解加工（ECM）のメリットとして正しいものは？,工具の摩耗がなく、非常に硬い材料も加工できる,電気分解による溶出を利用するため、非接触で加工可能です。,精度が極めて低い,装置が非常に安い,電気が不要である
電気化学,電解液に2つの電極を入れ、外部から直流電流を流して化学反応を起こさせることを何というか？,電気分解,アルミニウムの精錬や水の分解などに使われます。,放電,中和,蒸留
電気化学,水の電気分解において、陽極から発生する気体は？,酸素,陰極からは水素が発生します（体積比は 1:2）。,水素,窒素,塩素
電気化学,水の電気分解において 陽極から発生する気体は？,酸素,陰極からは水素が発生します。,水素,塩素,窒素
電気化学,食塩水の電気分解によって、工業的に生産される主な物質は？,水酸化ナトリウム・塩素・水素,ソーダ工業と呼ばれる重要な産業プロセスです。,硫酸,カリウム,鉄
電気化学,充電して繰り返し使える電池を何というか？,二次電池（蓄電池）,リチウムイオン電池や鉛蓄電池が代表例です。,一次電池,乾電池,ボタン電池
電気化学,金属の表面に別の金属の薄い膜を作る電気化学的な技術を何というか？,電気めっき,腐食防止や装飾、導電性向上のために行われます。,鋳造,鍛造,焼入れ
電気化学,鉛蓄電池を放電したとき 電解液の濃度はどうなるか？,低下する,水が生成されるためです。,上昇する,不変である,ゲル状になる
電気化学,鉛蓄電池を「満充電」の状態で長期間放置するとどうなるか？,自己放電を補うためのトリクル充電をしていれば、劣化しにくい,鉛蓄電池は満充電保存が推奨されます（過放電は厳禁）。,すぐに爆発する,容量が2倍になる,電圧がゼロになる
電気化学,鉛蓄電池の電解液として使用されている物質は？,希硫酸,放電すると濃度が低下し、充電すると濃度が上がります。,水酸化カリウム,塩水,蒸留水
電気化学,鉛蓄電池の定格電圧（1セルあたり）は約いくらか？,2.0 V,自動車用12Vバッテリーは、これが6個直列になっています。,1.5 V,1.2 V,3.7 V
電気化学,鉛蓄電池の正極に使われている材料は？,二酸化鉛,負極は海綿状鉛です。,鉛,硫酸鉛,リチウム
電気化学,一度放電すると再利用できない電池の総称は？,一次電池,乾電池などがこれに当たります。,二次電池,燃料電池,物理電池
電気化学,一度使うと充電できない電池を何というか？,一次電池,マンガン乾電池やアルカリ乾電池がこれに当たります。,二次電池,燃料電池,太陽電池
電気化学,リチウムイオン二次電池の大きなメリットは？,エネルギー密度が高く、メモリー効果がほとんどない,小型・軽量で大容量なため、モバイル機器やEVに不可欠です。,価格が極めて安い,過充電に非常に強い,どこでも手に入る
電気化学,リチウムイオン電池の定格電圧（1セルあたり）は約いくらか？,3.6 〜 3.7 V,他の蓄電池に比べて単セル電圧が高いのが特徴です。,1.2 V,2.0 V,12.0 V
電気化学,リチウムイオン電池の充電において、最初は一定の電流で、途中から一定の電圧で充電する方式は？,CC-CV充電,安全かつ満充電にするための標準的な充電アルゴリズムです。,パルス充電,急速充電,トリクル充電
電気化学,リチウムイオン電池の「過放電」が危険な理由は？,内部の化学構造が破壊され、再充電できなくなるため,電圧が下がりすぎると、二度と使えなくなることがあります。,爆発するから,重くなるから,電圧が上がるから
電気化学,リチウムイオン電池において 電解液の中を移動するものは？,リチウムイオン,正極と負極の間を行き来します。,自由電子,水酸化物イオン,硫酸イオン
電気化学,ボルタ電池において 負極として使われる金属は？,亜鉛,希硫酸中で溶け出して電子を出します。,銅,金,白金
電気化学,ニッケルカドミウム電池などで、使い切らずに充電を繰り返すと容量が減ったように見える現象は？,メモリー効果,電圧降下により機器が早期に停止してしまいます。,自己放電,過充電,内部短絡
電気化学,イオン化傾向が「大きい」金属の性質は？,腐食しやすい,陽イオンになりやすく反応性に富みます。,腐食しにくい,絶縁体である,常温で液体である
電気化学,アルミニウムの精錬において、酸化アルミニウムを溶かすために使われる物質は？,氷晶石,融点を下げて電気分解しやすくするために添加されます。,塩石灰,活性炭,ボーキサイト
電気化学,アルミニウムの精錬で行われる電気分解の方式は？,融解塩電解,原料を高温で溶かして電気分解します。,水溶液電解,ガス相電解,真空蒸着
電気化学,アルミニウムの原料である鉱石を何というか？,ボーキサイト,これを精製してアルミナにし、電気分解します。,赤鉄鉱,黄銅鉱,石灰石
電気化学,pH が 7 より「大きい」水溶液の性質は？,アルカリ性,7より小さいと酸性です。,酸性,中性,強酸性
電気化学,2種類の金属を電解液に浸し、両者を接続して電気を取り出す装置を何というか？,電池（化学電池）,化学エネルギーを電気エネルギーに直接変換します。,電解槽,コンデンサ,抵抗器
電気化学,「電気浸透」とはどのような現象か？,電界をかけることで、液体が多孔質体を通り抜けて移動する現象,土壌の脱水や浄化に応用されることがあります。,水が蒸発する現象,電池が爆発する現象,磁石が動く現象
電気化学,「析出する物質の量は流れた電気量に比例する」法則は？,ファラデーの法則,電気化学の基本法則です。,オームの法則,レンツの法則,クーロンの法則
電気化学,「リチウム」が電池材料として極めて優れている理由は？,最も軽く、標準電位が非常に低いため,高い電圧と大きなエネルギー密度を実現できます。,価格が安いから,どこにでもあるから,液体だから
電気化学,「ボルタの電池」において、正極の表面に水素の泡が付着して電圧が下がる現象を何というか？,分極（または極化）,この現象を防ぐために減極剤が使われます。,放電,短絡,共振
電気化学,「ファラデーの電気分解の法則」において、析出する物質の質量は、流れた何に比例するか？,電気量（電流 × 時間）,流した電気の総量によって、物質の量が決まります。,電圧,抵抗,温度
電気化学,「イオン化傾向」が最も大きい金属はどれか？,カリウム（またはリチウム）,非常に反応性が高く、陽イオンになりやすい性質を持ちます。,金,銅,鉄
電気化学,「pH（ピーエイチ）」とは何の濃度を表す指標か？,水素イオン（H+）,0〜14の数値で酸性・アルカリ性の度合いを示します。,酸素イオン,ナトリウムイオン,電子
